AppId, UserId, TimeStamp, OnBattery, ScreenOn, BatterySaverActive, LowPowerEpochActive, Foreground, InteractivityState, Container, Committed, TimeInMSec, MeasuredBitmap, EnergyLoss, CPUEnergyConsumption, SocEnergyConsumption, DisplayEnergyConsumption, DiskEnergyConsumption, NetworkEnergyConsumption, MBBEnergyConsumption, OtherEnergyConsumption, EmiEnergyConsumption, CPUEnergyConsumptionWorkOnBehalf, CPUEnergyConsumptionAttributed, TotalEnergyConsumption
Microsoft.People_10.1909.12456.0_x64__8wekyb3d8bbwe, S-1-5-21-874385563-2004735823-480103752-1001, 2021-04-18:18:56:00.0000, FALSE, FALSE, FALSE, FALSE, FALSE, NotUnique, FALSE, TRUE, 658131518, b000000000, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3
Microsoft.Windows.StartMenuExperienceHost_10.0.19041.610_neutral_neutral_cw5n1h2txyewy, S-1-5-21-874385563-2004735823-480103752-1001, 2021-04-18:18:56:00.0000, FALSE, FALSE, FALSE, FALSE, FALSE, NotUnique, FALSE, TRUE, 658131518, b000000000, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3
Microsoft.Windows.Search_1.14.0.19041_neutral_neutral_cw5n1h2txyewy, S-1-5-21-874385563-2004735823-480103752-1001, 2021-04-18:18:56:00.0000, FALSE, FALSE, FALSE, FALSE, FALSE, NotUnique, FALSE, TRUE, 658131518, b000000000, 0, 59, 0, 0, 0, 0, 0, 0, 0, 116, 8, 59
Microsoft.WindowsTerminal_1.6.10571.0_x64__8wekyb3d8bbwe, S-1-5-21-874385563-2004735823-480103752-1001, 2021-04-18:18:56:00.0000, FALSE, FALSE, FALSE, FALSE, FALSE, NotUnique, FALSE, TRUE, 658131518, b000000000, 0, 201, 0, 0, 0, 0, 0, 0, 0, 0, 0, 201
AdobeNotificationClient_2.0.1.8_x86__enpm4xejd91yc, S-1-5-21-874385563-2004735823-480103752-1001, 2021-04-18:18:56:00.0000, FALSE, FALSE, FALSE, FALSE, FALSE, NotUnique, FALSE, TRUE, 658131518, b000000000, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5
Microsoft.549981C3F5F10_2.2103.17603.0_x64__8wekyb3d8bbwe, S-1-5-21-874385563-2004735823-480103752-1001, 2021-04-18:18:56:00.0000, FALSE, FALSE, FALSE, FALSE, FALSE, NotUnique, FALSE, TRUE, 658131518, b000000000, 0, 78, 0, 0, 0, 0, 0, 0, 0, 0, 0, 78
Microsoft.WindowsStore_12101.1001.14.0_x64__8wekyb3d8bbwe, S-1-5-21-874385563-2004735823-480103752-1001, 2021-04-18:18:56:00.0000, FALSE, FALSE, FALSE, FALSE, FALSE, NotUnique, FALSE, TRUE, 658131518, b000000000, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3
Microsoft.Windows.ContentDeliveryManager_10.0.19041.423_neutral_neutral_cw5n1h2txyewy, S-1-5-21-874385563-2004735823-480103752-1001, 2021-04-18:18:56:00.0000, FALSE, FALSE, FALSE, FALSE, FALSE, NotUnique, FALSE, TRUE, 658131518, b000000000, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5
Microsoft.Todos_2.41.4902.0_x64__8wekyb3d8bbwe, S-1-5-21-874385563-2004735823-480103752-1001, 2021-04-18:18:56:00.0000, FALSE, FALSE, FALSE, FALSE, FALSE, NotUnique, FALSE, TRUE, 658131518, b000000000, 0, 4228, 0, 0, 6079, 117, 0, 0, 0, 4968, 190, 10424
Microsoft.YourPhone_1.21022.168.0_x64__8wekyb3d8bbwe, S-1-5-21-874385563-2004735823-480103752-1001, 2021-04-18:18:56:00.0000, FALSE, FALSE, FALSE, FALSE, FALSE, NotUnique, FALSE, TRUE, 658131518, b000000000, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2
Microsoft.Windows.Photos_2020.20120.4004.0_x64__8wekyb3d8bbwe, S-1-5-21-874385563-2004735823-480103752-1001, 2021-04-18:18:56:00.0000, FALSE, FALSE, FALSE, FALSE, FALSE, NotUnique, FALSE, TRUE, 658131518, b000000000, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13
Microsoft.XboxGamingOverlay_5.521.3093.0_x64__8wekyb3d8bbwe, S-1-5-21-874385563-2004735823-480103752-1001, 2021-04-18:18:56:00.0000, FALSE, FALSE, FALSE, FALSE, FALSE, NotUnique, FALSE, TRUE, 658131518, b000000000, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11
Microsoft.LockApp_10.0.19041.423_neutral__cw5n1h2txyewy, S-1-5-21-874385563-2004735823-480103752-1001, 2021-04-18:18:56:00.0000, FALSE, FALSE, FALSE, FALSE, FALSE, NotUnique, FALSE, TRUE, 658131518, b000000000, 0, 69, 0, 0, 0, 0, 0, 0, 0, 0, 2, 69
Microsoft.Windows.ShellExperienceHost_10.0.19041.610_neutral_neutral_cw5n1h2txyewy, S-1-5-21-874385563-2004735823-480103752-1001, 2021-04-18:18:56:00.0000, FALSE, FALSE, FALSE, FALSE, FALSE, NotUnique, FALSE, TRUE, 658131518, b000000000, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4
Microsoft.People_10.1909.12456.0_x64__8wekyb3d8bbwe, S-1-5-21-874385563-2004735823-480103752-1001, 2021-04-18:18:56:00.0000, FALSE, TRUE, FALSE, FALSE, FALSE, NotUnique, FALSE, TRUE, 47434, b000000000, 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25
Microsoft.Windows.StartMenuExperienceHost_10.0.19041.610_neutral_neutral_cw5n1h2txyewy, S-1-5-21-874385563-2004735823-480103752-1001, 2021-04-18:18:56:00.0000, FALSE, TRUE, FALSE, FALSE, FALSE, NotUnique, FALSE, TRUE, 47434, b000000000, 0, 116, 0, 0, 1773, 0, 0, 0, 0, 0, 1, 1889
Microsoft.Windows.Search_1.14.0.19041_neutral_neutral_cw5n1h2txyewy, S-1-5-21-874385563-2004735823-480103752-1001, 2021-04-18:18:56:00.0000, FALSE, TRUE, FALSE, FALSE, FALSE, NotUnique, FALSE, TRUE, 47434, b000000000, 0, 2496, 0, 0, 3, 0, 0, 0, 0, 403, 295, 2499
Microsoft.WindowsTerminal_1.6.10571.0_x64__8wekyb3d8bbwe, S-1-5-21-874385563-2004735823-480103752-1001, 2021-04-18:18:56:00.0000, FALSE, TRUE, FALSE, FALSE, FALSE, NotUnique, FALSE, TRUE, 47434, b000000000, 0, 3952, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3952
AdobeNotificationClient_2.0.1.8_x86__enpm4xejd91yc, S-1-5-21-874385563-2004735823-480103752-1001, 2021-04-18:18:56:00.0000, FALSE, TRUE, FALSE, FALSE, FALSE, NotUnique, FALSE, TRUE, 47434, b000000000, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2
Microsoft.549981C3F5F10_2.2103.17603.0_x64__8wekyb3d8bbwe, S-1-5-21-874385563-2004735823-480103752-1001, 2021-04-18:18:56:00.0000, FALSE, TRUE, FALSE, FALSE, FALSE, NotUnique, FALSE, TRUE, 47434, b000000000, 0, 196, 0, 0, 0, 0, 0, 0, 0, 0, 0, 196
Microsoft.WindowsStore_12101.1001.14.0_x64__8wekyb3d8bbwe, S-1-5-21-874385563-2004735823-480103752-1001, 2021-04-18:18:56:00.0000, FALSE, TRUE, FALSE, FALSE, FALSE, NotUnique, FALSE, TRUE, 47434, b000000000, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4
Microsoft.Windows.ContentDeliveryManager_10.0.19041.423_neutral_neutral_cw5n1h2txyewy, S-1-5-21-874385563-2004735823-480103752-1001, 2021-04-18:18:56:00.0000, FALSE, TRUE, FALSE, FALSE, FALSE, NotUnique, FALSE, TRUE, 47434, b000000000, 0, 202, 0, 0, 0, 0, 0, 0, 0, 0, 4, 202
Microsoft.Todos_2.41.4902.0_x64__8wekyb3d8bbwe, S-1-5-21-874385563-2004735823-480103752-1001, 2021-04-18:18:56:00.0000, FALSE, TRUE, FALSE, FALSE, FALSE, NotUnique, FALSE, TRUE, 47434, b000000000, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12
Microsoft.YourPhone_1.21022.168.0_x64__8wekyb3d8bbwe, S-1-5-21-874385563-2004735823-480103752-1001, 2021-04-18:18:56:00.0000, FALSE, TRUE, FALSE, FALSE, FALSE, NotUnique, FALSE, TRUE, 47434, b000000000, 0, 185, 0, 0, 19, 0, 0, 0, 0, 25, 176, 204
Microsoft.Windows.Photos_2020.20120.4004.0_x64__8wekyb3d8bbwe, S-1-5-21-874385563-2004735823-480103752-1001, 2021-04-18:18:56:00.0000, FALSE, TRUE, FALSE, FALSE, FALSE, NotUnique, FALSE, TRUE, 47434, b000000000, 0, 412, 0, 0, 0, 0, 0, 0, 0, 0, 5, 412
Microsoft.XboxGamingOverlay_5.521.3093.0_x64__8wekyb3d8bbwe, S-1-5-21-874385563-2004735823-480103752-1001, 2021-04-18:18:56:00.0000, FALSE, TRUE, FALSE, FALSE, FALSE, NotUnique, FALSE, TRUE, 47434, b000000000, 0, 14, 0, 0, 1, 0, 0, 0, 0, 0, 0, 15
Microsoft.Windows.ShellExperienceHost_10.0.19041.610_neutral_neutral_cw5n1h2txyewy, S-1-5-21-874385563-2004735823-480103752-1001, 2021-04-18:18:56:00.0000, FALSE, TRUE, FALSE, FALSE, FALSE, NotUnique, FALSE, TRUE, 47434, b000000000, 0, 9, 0, 0, 44, 0, 0, 0, 0, 0, 0, 53
\Device\HarddiskVolume5\Windows\System32\svchost.exe [utcsvc], S-1-5-18, 2021-04-18:18:56:00.0000, FALSE, FALSE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 658131518, b000000000, 0, 620, 0, 0, 15, 32, 0, 0, 0, 0, 113, 667
\Device\HarddiskVolume5\ProgramData\Microsoft\Windows Defender\Platform\4.18.2102.4-0\MsMpEng.exe, S-1-5-18, 2021-04-18:18:56:00.0000, FALSE, FALSE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 658131518, b000000000, 0, 12209, 0, 0, 54, 0, 0, 0, 0, 0, 3, 12263
\Device\HarddiskVolume5\Windows\System32\svchost.exe [NetSvcs] [nvagent], S-1-5-18, 2021-04-18:18:56:00.0000, FALSE, FALSE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 658131518, b000000000, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3
\Device\HarddiskVolume5\Windows\System32\svchost.exe [LocalSystemNetworkRestricted] [hidserv], S-1-5-18, 2021-04-18:18:56:00.0000, FALSE, FALSE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 658131518, b000000000, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
\Device\HarddiskVolume5\Windows\System32\svchost.exe [netsvcs] [Winmgmt], S-1-5-18, 2021-04-18:18:56:00.0000, FALSE, FALSE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 658131518, b000000000, 0, 165, 0, 0, 0, 0, 0, 0, 0, 31, 70, 165
\Device\HarddiskVolume5\Windows\System32\DriverStore\FileRepository\igcc_dch.inf_amd64_577b4722c749a41f\OneApp.IGCC.WinService.exe, S-1-5-18, 2021-04-18:18:56:00.0000, FALSE, FALSE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 658131518, b000000000, 0, 103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 103
\Device\HarddiskVolume5\Windows\System32\svchost.exe [netsvcs] [Themes], S-1-5-18, 2021-04-18:18:56:00.0000, FALSE, FALSE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 658131518, b000000000, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7
\Device\HarddiskVolume5\Windows\System32\svchost.exe [LocalSystemNetworkRestricted] [AudioEndpointBuilder], S-1-5-18, 2021-04-18:18:56:00.0000, FALSE, FALSE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 658131518, b000000000, 0, 77, 0, 0, 0, 0, 0, 0, 0, 0, 0, 77
\Device\HarddiskVolume5\Windows\System32\svchost.exe [DcomLaunch], S-1-5-18, 2021-04-18:18:56:00.0000, FALSE, FALSE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 658131518, b000000000, 0, 5541, 0, 0, 3, 0, 0, 0, 0, 223, 5045, 5544
\Device\HarddiskVolume5\Windows\System32\svchost.exe [LocalSystemNetworkRestricted] [Netman], S-1-5-18, 2021-04-18:18:56:00.0000, FALSE, FALSE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 658131518, b000000000, 0, 5, 0, 0, 3, 0, 0, 0, 0, 3, 0, 8
\Device\HarddiskVolume5\Windows\System32\svchost.exe [netsvcs] [TokenBroker], S-1-5-18, 2021-04-18:18:56:00.0000, FALSE, FALSE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 658131518, b000000000, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3
\Device\HarddiskVolume5\Windows\System32\svchost.exe [netsvcs] [SENS], S-1-5-18, 2021-04-18:18:56:00.0000, FALSE, FALSE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 658131518, b000000000, 0, 68, 0, 0, 0, 0, 0, 0, 0, 8, 16, 68
\Device\HarddiskVolume5\Windows\System32\svchost.exe [netsvcs], S-1-5-18, 2021-04-18:18:56:00.0000, FALSE, FALSE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 658131518, b000000000, 0, 34, 0, 0, 0, 0, 0, 0, 0, 10, 4, 34
\Device\HarddiskVolume5\Windows\System32\svchost.exe [appmodel] [camsvc], S-1-5-18, 2021-04-18:18:56:00.0000, FALSE, FALSE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 658131518, b000000000, 0, 151, 0, 0, 0, 0, 0, 0, 0, 136, 0, 151
\Device\HarddiskVolume5\Windows\System32\svchost.exe [LocalSystemNetworkRestricted] [TrkWks], S-1-5-18, 2021-04-18:18:56:00.0000, FALSE, FALSE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 658131518, b000000000, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 1, 22
\Device\HarddiskVolume5\Program Files (x86)\Common Files\Adobe\AdobeGCClient\AGMService.exe, S-1-5-18, 2021-04-18:18:56:00.0000, FALSE, FALSE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 658131518, b000000000, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5
\Device\HarddiskVolume5\Windows\System32\svchost.exe [netsvcs] [UserManager], S-1-5-18, 2021-04-18:18:56:00.0000, FALSE, FALSE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 658131518, b000000000, 0, 74, 0, 0, 0, 0, 0, 0, 0, 13, 0, 74
\Device\HarddiskVolume5\Windows\System32\svchost.exe [LocalSystemNetworkRestricted] [TabletInputService], S-1-5-18, 2021-04-18:18:56:00.0000, FALSE, FALSE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 658131518, b000000000, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3
\Device\HarddiskVolume5\Windows\System32\svchost.exe [netsvcs] [ShellHWDetection], S-1-5-18, 2021-04-18:18:56:00.0000, FALSE, FALSE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 658131518, b000000000, 0, 458, 0, 0, 6, 0, 0, 0, 0, 0, 32, 464
\Device\HarddiskVolume5\Program Files (x86)\ExpressVPN\expressvpnd\expressvpnd.exe, S-1-5-18, 2021-04-18:18:56:00.0000, FALSE, FALSE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 658131518, b000000000, 0, 770, 0, 0, 16, 660, 0, 0, 0, 0, 93, 1446
System, S-1-5-18, 2021-04-18:18:56:00.0000, FALSE, FALSE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 658131518, b000000000, 0, 116061, 0, 0, 15197, 289, 0, 0, 0, 1859, 1823, 131547
\Device\HarddiskVolume5\Windows\System32\svchost.exe [LocalSystemNetworkRestricted], S-1-5-18, 2021-04-18:18:56:00.0000, FALSE, FALSE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 658131518, b000000000, 0, 273, 0, 0, 21, 0, 0, 0, 0, 36, 32, 294
\Device\HarddiskVolume5\Windows\System32\services.exe, S-1-5-18, 2021-04-18:18:56:00.0000, FALSE, FALSE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 658131518, b000000000, 0, 357, 0, 0, 2, 0, 0, 0, 0, 220, 29, 359
System Interrupts, S-1-5-18, 2021-04-18:18:56:00.0000, FALSE, FALSE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 658131518, b000000000, 0, 753132, 0, 0, 0, 0, 0, 0, 0, 0, 0, 753132
\Device\HarddiskVolume5\Windows\System32\DriverStore\FileRepository\nvdm.inf_amd64_fe6681296e63b9f0\Display.NvContainer\NVDisplay.Container.exe, S-1-5-18, 2021-04-18:18:56:00.0000, FALSE, FALSE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 658131518, b000000000, 0, 980, 0, 0, 36, 0, 0, 0, 0, 0, 2, 1016
\Device\HarddiskVolume5\Windows\System32\svchost.exe [LocalSystemNetworkRestricted] [DisplayEnhancementService], S-1-5-18, 2021-04-18:18:56:00.0000, FALSE, FALSE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 658131518, b000000000, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 5, 63
\Device\HarddiskVolume5\Windows\System32\svchost.exe [netsvcs] [LanmanServer], S-1-5-18, 2021-04-18:18:56:00.0000, FALSE, FALSE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 658131518, b000000000, 0, 13, 0, 0, 9, 0, 0, 0, 0, 0, 1, 22
\Device\HarddiskVolume5\Windows\System32\svchost.exe [NetSvcs] [iphlpsvc], S-1-5-18, 2021-04-18:18:56:00.0000, FALSE, FALSE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 658131518, b000000000, 0, 520, 0, 0, 0, 0, 0, 0, 0, 69, 321, 520
\Device\HarddiskVolume5\Windows\System32\svchost.exe [netsvcs] [WpnService], S-1-5-18, 2021-04-18:18:56:00.0000, FALSE, FALSE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 658131518, b000000000, 0, 290, 0, 0, 0, 34, 0, 0, 0, 93, 30, 324
\Device\HarddiskVolume5\Windows\System32\svchost.exe [appmodel] [StateRepository], S-1-5-18, 2021-04-18:18:56:00.0000, FALSE, FALSE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 658131518, b000000000, 0, 57, 0, 0, 43, 0, 0, 0, 0, 436, 0, 100
\Device\HarddiskVolume5\Windows\System32\svchost.exe [LocalSystemNetworkRestricted] [NcbService], S-1-5-18, 2021-04-18:18:56:00.0000, FALSE, FALSE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 658131518, b000000000, 0, 139, 0, 0, 0, 0, 0, 0, 0, 19, 16, 139
\Device\HarddiskVolume5\Windows\System32\svchost.exe [netsvcs] [gpsvc], S-1-5-18, 2021-04-18:18:56:00.0000, FALSE, FALSE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 658131518, b000000000, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
\Device\HarddiskVolume5\Windows\System32\svchost.exe [netsvcs] [Schedule], S-1-5-18, 2021-04-18:18:56:00.0000, FALSE, FALSE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 658131518, b000000000, 0, 832, 0, 0, 20, 0, 0, 0, 0, 62, 26, 852
\Device\HarddiskVolume5\Windows\System32\svchost.exe [LocalSystemNetworkRestricted] [SysMain], S-1-5-18, 2021-04-18:18:56:00.0000, FALSE, FALSE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 658131518, b000000000, 0, 97, 0, 0, 0, 0, 0, 0, 0, 0, 0, 97
\Device\HarddiskVolume5\Windows\System32\svchost.exe [netsvcs] [ProfSvc], S-1-5-18, 2021-04-18:18:56:00.0000, FALSE, FALSE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 658131518, b000000000, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2
\Device\HarddiskVolume5\Windows\System32\svchost.exe [NetSvcs] [hns], S-1-5-18, 2021-04-18:18:56:00.0000, FALSE, FALSE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 658131518, b000000000, 0, 210, 0, 0, 7, 0, 0, 0, 0, 0, 99, 217
\Device\HarddiskVolume5\Windows\System32\SearchProtocolHost.exe, S-1-5-18, 2021-04-18:18:56:00.0000, FALSE, FALSE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 658131518, b000000000, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4
\Device\HarddiskVolume5\Program Files\Tablet\Wacom\WTabletServicePro.exe, S-1-5-18, 2021-04-18:18:56:00.0000, FALSE, FALSE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 658131518, b000000000, 0, 124, 0, 0, 0, 0, 0, 0, 0, 0, 0, 124
\Device\HarddiskVolume5\Windows\System32\svchost.exe, S-1-5-18, 2021-04-18:18:56:00.0000, FALSE, FALSE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 658131518, b000000000, 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30
Registry, S-1-5-18, 2021-04-18:18:56:00.0000, FALSE, FALSE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 658131518, b000000000, 0, 0, 0, 0, 88, 0, 0, 0, 0, 0, 0, 88
\Device\HarddiskVolume5\Windows\System32\svchost.exe [netsvcs] [wlidsvc], S-1-5-18, 2021-04-18:18:56:00.0000, FALSE, FALSE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 658131518, b000000000, 0, 361, 0, 0, 11, 0, 0, 0, 0, 0, 89, 372
\Device\HarddiskVolume5\Program Files\Tablet\Wacom\Wacom_Tablet.exe, S-1-5-18, 2021-04-18:18:56:00.0000, FALSE, FALSE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 658131518, b000000000, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14
\Device\HarddiskVolume5\Windows\System32\DriverStore\FileRepository\cui_dch.inf_amd64_efb119a73d6b56f6\igfxCUIService.exe, S-1-5-18, 2021-04-18:18:56:00.0000, FALSE, FALSE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 658131518, b000000000, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5
\Device\HarddiskVolume5\Windows\System32\spoolsv.exe, S-1-5-18, 2021-04-18:18:56:00.0000, FALSE, FALSE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 658131518, b000000000, 0, 45, 0, 0, 2, 0, 0, 0, 0, 0, 0, 47
MemCompression, S-1-5-18, 2021-04-18:18:56:00.0000, FALSE, FALSE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 658131518, b000000000, 0, 19761, 0, 0, 9, 0, 0, 0, 0, 0, 0, 19770
\Device\HarddiskVolume5\Program Files (x86)\Microsoft\EdgeUpdate\MicrosoftEdgeUpdate.exe, S-1-5-18, 2021-04-18:18:56:00.0000, FALSE, FALSE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 658131518, b000000000, 0, 335, 0, 0, 21, 0, 0, 0, 0, 0, 3, 356
\Device\HarddiskVolume5\Windows\System32\taskhostw.exe, S-1-5-18, 2021-04-18:18:56:00.0000, FALSE, FALSE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 658131518, b000000000, 0, 136, 0, 0, 0, 0, 0, 0, 0, 1, 22, 136
\Device\HarddiskVolume5\Windows\System32\wbem\unsecapp.exe, S-1-5-18, 2021-04-18:18:56:00.0000, FALSE, FALSE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 658131518, b000000000, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2
\Device\HarddiskVolume5\Program Files (x86)\Common Files\Adobe\Adobe Desktop Common\ElevationManager\AdobeUpdateService.exe, S-1-5-18, 2021-04-18:18:56:00.0000, FALSE, FALSE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 658131518, b000000000, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2
\Device\HarddiskVolume5\Program Files (x86)\BraveSoftware\Update\BraveUpdate.exe, S-1-5-18, 2021-04-18:18:56:00.0000, FALSE, FALSE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 658131518, b000000000, 0, 193, 0, 0, 11, 0, 0, 0, 0, 0, 0, 204
\Device\HarddiskVolume5\Windows\System32\upfc.exe, S-1-5-18, 2021-04-18:18:56:00.0000, FALSE, FALSE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 658131518, b000000000, 0, 240, 0, 0, 1, 0, 0, 0, 0, 0, 65, 241
\Device\HarddiskVolume5\Windows\System32\Intel\DPTF\esif_uf.exe, S-1-5-18, 2021-04-18:18:56:00.0000, FALSE, FALSE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 658131518, b000000000, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
\Device\HarddiskVolume5\Windows\System32\drivers\RivetNetworks\Killer\KillerNetworkService.exe, S-1-5-18, 2021-04-18:18:56:00.0000, FALSE, FALSE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 658131518, b000000000, 0, 161, 0, 0, 0, 0, 0, 0, 0, 0, 30, 161
\Device\HarddiskVolume5\Windows\System32\drivers\RivetNetworks\Killer\xTendUtilityService.exe, S-1-5-18, 2021-04-18:18:56:00.0000, FALSE, FALSE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 658131518, b000000000, 0, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33
\Device\HarddiskVolume5\Windows\System32\SearchIndexer.exe, S-1-5-18, 2021-04-18:18:56:00.0000, FALSE, FALSE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 658131518, b000000000, 0, 242, 0, 0, 1, 0, 0, 0, 0, 0, 13, 243
\Device\HarddiskVolume5\Windows\System32\dllhost.exe, S-1-5-18, 2021-04-18:18:56:00.0000, FALSE, FALSE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 658131518, b000000000, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5
\Device\HarddiskVolume5\Windows\System32\wlanext.exe, S-1-5-18, 2021-04-18:18:56:00.0000, FALSE, FALSE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 658131518, b000000000, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5
\Device\HarddiskVolume5\Windows\System32\lsass.exe, S-1-5-18, 2021-04-18:18:56:00.0000, FALSE, FALSE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 658131518, b000000000, 0, 428, 0, 0, 2, 0, 0, 0, 0, 178, 0, 430
\Device\HarddiskVolume5\Windows\System32\DriverStore\FileRepository\iigd_dch.inf_amd64_ff5b2fc3560f4482\IntelCpHeciSvc.exe, S-1-5-18, 2021-04-18:18:56:00.0000, FALSE, FALSE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 658131518, b000000000, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2
\Device\HarddiskVolume5\Windows\System32\winlogon.exe, S-1-5-18, 2021-04-18:18:56:00.0000, FALSE, FALSE, FALSE, FALSE, TRUE, NotUnique, FALSE, TRUE, 658131518, b000000000, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3
